timestamps,VbPASP_IVPresent_flg,VbPASP_NIIVLPresent_flg,VbPASP_NIIVRPresent_flg,VbPASP_NIVLPresent_flg,VbPASP_NIVRPresent_flg,VbPASP_RIIVLPresent_flg,VbPASP_RIIVRPresent_flg,VbPASP_RIVLPresent_flg,VbPASP_RIVPresent_flg,VbPASP_RIVRPresent_flg,VeINP_TSRID0Proc,VeINP_TSRID1Proc,VeINP_TSRID2Proc,VeLGIN_ISLCOverSpeedAlarmSts,VeLGIN_TSI_SignShortStayMisc_1,VeLGIN_TSI_SignShortStayMisc_2,VePASP_ACCMode,VePASP_AlcGapIndex,VePASP_AutoLaneChgSide,VePASP_AutoLaneChgSts,VePASP_EHNearestMergeptDirForEgo,VePASP_IVClass,VePASP_LeftBoundaryType,VePASP_NaviPilotIsRamp,VePASP_NIIVLClass_enum,VePASP_NIIVLCutIn,VePASP_NIIVRClass_enum,VePASP_NIIVRCutIn,VePASP_NIVLClass_enum,VePASP_NIVLCutIn,VePASP_NIVRClass_enum,VePASP_NIVRCutIn,VePASP_NoaRampMainFlg,VePASP_NOAStatus,VePASP_RightBoundaryType,VePASP_RIIVLClass_enum,VePASP_RIIVRClass_enum,VePASP_RIVClass_enum,VePASP_RIVLClass_enum,VePASP_RIVRClass_enum,VePASP_ScenarioFlg,VePASP_SpdPlanEnblSts,VePASP_SpecialCaseFlg,VePASP_TauGapSet,VfINP_TSRSignLatDist0Proc_m,VfINP_TSRSignLatDist1Proc_m,VfINP_TSRSignLatDist2Proc_m,VfINP_TSRSignLgDist0Proc_m,VfINP_TSRSignLgDist1Proc_m,VfINP_TSRSignLgDist2Proc_m,VfLGIN_TsrTrgtSpdReq_kph,VfPASP_ACC_Dref_m,VfPASP_ACC_SetSpeedByCurve_kph,VfPASP_ALC_path_C0,VfPASP_ALC_path_C1,VfPASP_ALC_path_C2,VfPASP_ALC_path_C3,VfPASP_ALC_path_C4,VfPASP_ALC_path_C5,VfPASP_ALC_path_ViewRng,VfPASP_AlcGapSt_C0,VfPASP_AlcGapSt_C1,VfPASP_AlcGapSt_C2,VfPASP_AlcGapSt_C3,VfPASP_AlcGapSt_C4,VfPASP_AlcGapSt_C5,VfPASP_AlcGapTarS_m,VfPASP_AlcGapTarV_mps,VfPASP_egoAcc_mpss,VfPASP_egoSpd_mps,VfPASP_EHNearestMergedist_m,VfPASP_EnvModel_LA0FirstVREnd,VfPASP_EnvModel_LA0FirstVRStart,VfPASP_EnvModel_LA0LineFirstC0,VfPASP_EnvModel_LA0LineFirstC1,VfPASP_EnvModel_LA0LineFirstC2,VfPASP_EnvModel_LA0LineFirstC3,VfPASP_EnvModel_LA1FirstVREnd,VfPASP_EnvModel_LA1FirstVRStart,VfPASP_EnvModel_LA1LineFirstC0,VfPASP_EnvModel_LA1LineFirstC1,VfPASP_EnvModel_LA1LineFirstC2,VfPASP_EnvModel_LA1LineFirstC3,VfPASP_EnvModel_LH0FirstVREnd,VfPASP_EnvModel_LH0FirstVRStart,VfPASP_EnvModel_LH0LineFirstC0,VfPASP_EnvModel_LH0LineFirstC1,VfPASP_EnvModel_LH0LineFirstC2,VfPASP_EnvModel_LH0LineFirstC3,VfPASP_EnvModel_LH1FirstVREnd,VfPASP_EnvModel_LH1FirstVRStart,VfPASP_EnvModel_LH1LineFirstC0,VfPASP_EnvModel_LH1LineFirstC1,VfPASP_EnvModel_LH1LineFirstC2,VfPASP_EnvModel_LH1LineFirstC3,VfPASP_EnvModelPath_C0,VfPASP_EnvModelPath_C1,VfPASP_EnvModelPath_C2,VfPASP_EnvModelPath_C3_1,VfPASP_EnvModelPath_C3_2,VfPASP_EnvModelPath_C3_3,VfPASP_EnvModelPath_Length1,VfPASP_EnvModelPath_Length2,VfPASP_EnvModelPath_Length3,VfPASP_InnerSetSpd_kph,VfPASP_IVAcc_mpss,VfPASP_IVHeading_rad,VfPASP_IVLaDis_m,VfPASP_IVLaSpd_mps,VfPASP_IVLgDis_m,VfPASP_IVV_mps,VfPASP_NIIVLAcc_mpss,VfPASP_NIIVLHeading_rad,VfPASP_NIIVLLaDis_m,VfPASP_NIIVLLaV_mps,VfPASP_NIIVLLgDis_m,VfPASP_NIIVLV_mps,VfPASP_NIIVRAcc_mpss,VfPASP_NIIVRHeading_rad,VfPASP_NIIVRLaDis_m,VfPASP_NIIVRLaV_mps,VfPASP_NIIVRLgDis_m,VfPASP_NIIVRV_mps,VfPASP_NIVLAcc_mpss,VfPASP_NIVLHeading_rad,VfPASP_NIVLLaDis_m,VfPASP_NIVLLaV_mps,VfPASP_NIVLLgDis_m,VfPASP_NIVLV_mps,VfPASP_NIVRAcc_mpss,VfPASP_NIVRHeading_rad,VfPASP_NIVRLaDis_m,VfPASP_NIVRLaV_mps,VfPASP_NIVRLgDis_m,VfPASP_NIVRV_mps,VfPASP_RIIVLAcc_mpss,VfPASP_RIIVLHeading_rad,VfPASP_RIIVLLaDis_m,VfPASP_RIIVLLaV_mps,VfPASP_RIIVLLgDis_m,VfPASP_RIIVLV_mps,VfPASP_RIIVRAcc_mpss,VfPASP_RIIVRHeading_rad,VfPASP_RIIVRLaDis_m,VfPASP_RIIVRLaV_mps,VfPASP_RIIVRLgDis_m,VfPASP_RIIVRV_mps,VfPASP_RIVAcc_mpss,VfPASP_RIVHeading_rad,VfPASP_RIVLAcc_mpss,VfPASP_RIVLaDis_m,VfPASP_RIVLaV_mps,VfPASP_RIVLgDis_m,VfPASP_RIVLHeading_rad,VfPASP_RIVLLaDis_m,VfPASP_RIVLLaV_mps,VfPASP_RIVLLgDis_m,VfPASP_RIVLV_mps,VfPASP_RIVRAcc_mpss,VfPASP_RIVRHeading_rad,VfPASP_RIVRLaDis_m,VfPASP_RIVRLaV_mps,VfPASP_RIVRLgDis_m,VfPASP_RIVRV_mps,VfPASP_RIVV_mps,VfPASP_spdLmt_kph,VfPASP_StPoint0_a_mpss,VfPASP_StPoint0_s_m,VfPASP_StPoint0_t_s,VfPASP_StPoint0_v_mps,VfPASP_StPoint1_a_mpss,VfPASP_StPoint1_s_m,VfPASP_StPoint1_t_s,VfPASP_StPoint1_v_mps,VfPASP_StPoint2_a_mpss,VfPASP_StPoint2_s_m,VfPASP_StPoint2_t_s,VfPASP_StPoint2_v_mps,VfPASP_StPoint3_a_mpss,VfPASP_StPoint3_s_m,VfPASP_StPoint3_t_s,VfPASP_StPoint3_v_mps,VfPASP_StPoint4_a_mpss,VfPASP_StPoint4_s_m,VfPASP_StPoint4_t_s,VfPASP_StPoint4_v_mps,VfPASP_StPoint5_a_mpss,VfPASP_StPoint5_s_m,VfPASP_StPoint5_t_s,VfPASP_StPoint5_v_mps,VfPASP_StPointCtrl0_a_mpss,VfPASP_StPointCtrl0_s_m,VfPASP_StPointCtrl0_t_s,VfPASP_StPointCtrl0_v_mps,ViPASP_EHMerge_DP_ID,VuINP_TSRSignName0Proc,VuINP_TSRSignName1Proc,VuINP_TSRSignName2Proc,VuPASP_NaviPilot1stExitDis_m,VuPASP_NaviPilot1stRampOnDis_m
1184.620597,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.90246201,150,0.099165782,-0.001534388,1.12E-05,-2.14E-07,0,0,203.5142517,0,0,0,0,0,0,0,0,0.019600932,26.78819466,-100,175.8800049,0,5.433117867,-0.004034042,1.81E-05,3.89E-07,103.519989,0,-5.629691124,-0.008893013,1.72E-05,7.24E-07,175.8800049,0,1.864825368,-0.000918923,-3.73E-06,4.24E-08,175.8800049,0,-1.653956413,-0.003141268,7.72E-06,2.60E-07,0.104689062,-0.00170964,1.17E-05,1.21E-07,-2.04E-07,4.87E-07,5.540946484,40,160.6239014,100,0.000595526,-2.99E-06,0.205382228,-7.92E-05,137.0509186,26.46435356,0,0,99,0,200,0,0,0,99,0,200,0,-0.765776098,-2.99E-06,-3.394631386,-8.06E-05,137.3865051,26.92743111,-0.032407075,-2.99E-06,1.805388331,-7.94E-05,143.9111633,26.50521088,0,0,0,0,0,26.82291794,0,0,0,0,0,26.82291794,-0.300000012,0.02,-0.200000003,0,0.25999999,-67.30000305,0.02,-3.5,0.170000002,-25.79999924,24.0229187,-0.100000001,-0.01,3.700000048,0.340000004,-94.80000305,19.8429184,29.26291847,100,-0.109337196,0,0,26.78819466,0,26.78819466,1,26.78819466,0.297028959,53.87638855,2,27.08819389,-0.346531272,80.61458588,3,26.73819733,0,107.3527832,4,26.73819733,7.63E-06,134.0909882,5,26.73820496,-0.022696996,18.75173569,0.699999988,26.78819466,99,0,0,0,0,0
1184.773756,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.94758606,150,0.126636282,-0.00190317,1.07E-05,-1.99E-07,0,0,203.5843048,0,0,0,0,0,0,0,0,-0.176399082,26.89236259,-100,137.4400024,0,5.427739143,-0.002010345,2.57E-05,5.62E-07,93.6000061,0,-5.691165447,-0.003347397,6.68E-06,-4.54E-07,137.4400024,0,1.911241055,-0.001385635,-2.60E-06,1.09E-07,137.4400024,0,-1.655563831,-0.001362155,5.93E-06,-1.43E-08,0.129027382,-0.001260374,1.51E-05,1.39E-07,-2.37E-07,2.98E-07,0.190564156,40,147.6674957,100,0.085436612,-2.99E-06,0.405382991,-7.94E-05,143.6907043,26.53009415,0,0,99,0,200,0,0,0,99,0,200,0,-0.754655302,-2.99E-06,-3.144630432,-8.05E-05,137.4321136,26.87648964,0,0,99.00499725,0,200,0,0,0,0,0,0,26.89236259,0,0,0,0,0,26.94444656,-0.300000012,0.02,-0.100000001,0,-0.189999998,-67,0.02,-3.399999857,0.02,-26.39999962,24.09236336,-0.300000012,0.02,3.400000095,-0.360000014,-96.6000061,19.88236237,29.29236221,100,0.166906774,0,0,26.89236259,0,26.89236259,1,26.89236259,-0.297028959,53.48472595,2,26.59236336,-1.89E-06,80.0770874,3,26.59236145,-7.55E-06,106.6694412,4,26.59235382,0,133.261795,5,26.59235382,-0.001624412,18.82465363,0.699999988,26.89236259,99,0,0,0,0,0
1184.905588,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.91376877,150,0.131983668,-0.001140448,1.50E-05,-2.18E-07,0,0,217.3468323,0,0,0,0,0,0,0,0,-0.00979907,26.82291794,-100,137.4400024,0,5.423754692,-0.001615524,2.96E-05,5.62E-07,93.6000061,0,-5.698239326,-0.003050804,3.81E-06,-4.54E-07,137.4400024,0,1.920838594,-0.00193004,-3.61E-06,1.35E-07,137.4400024,0,-1.657076836,-0.000553888,7.48E-06,-6.30E-08,0.131340399,-0.001151853,1.47E-05,-2.37E-07,2.46E-07,2.68E-07,37.50523376,40,135.1520996,100,0.000155051,-2.99E-06,0.305382609,-7.93E-05,137.1641083,26.47008514,0,0,99,0,200,0,0,0,99,0,200,0,-0.778680205,-2.99E-06,-3.294631004,-8.02E-05,137.5183563,26.79155731,-0.019999949,0.009996996,2.45539093,0.264771193,147.8795776,26.48419189,0,0,0,0,0,26.84027863,0,0,0,0,0,26.84027863,-0.300000012,0.02,0,-0.300000012,0.109999999,-66.70000458,0.02,-3.299999952,0.059999999,-26.5,24.06027985,-0.100000001,0.02,3.400000095,0.140000001,-97.80000305,19.8302784,29.21027946,100,-0.060260959,0,0,26.82291794,0,26.82291794,1,26.82291794,0.297028959,53.94583511,2,27.12291718,-0.346529365,80.71875763,3,26.77292252,-1.13E-05,107.4916687,4,26.77291107,7.63E-06,134.2645874,5,26.7729187,0.006186566,18.77604294,0.699999988,26.82291794,99,0,0,0,0,0
1185.077519,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.87981415,150,0.12313775,-0.001168419,1.49E-05,-1.26E-07,0,0,199.3506775,0,0,0,0,0,0,0,0,-0.176399082,26.82291794,-100,107.4400024,0,5.401737213,-0.005441666,4.20E-05,7.18E-07,107.1000061,0,-5.610242844,0.004693031,-1.53E-05,-8.58E-07,107.4400024,0,1.884126902,-0.001623675,8.38E-06,2.63E-07,107.4400024,0,-1.647275209,-0.000686967,8.02E-07,-1.28E-07,0.118202202,-0.001087569,1.42E-05,-1.58E-07,2.17E-07,2.49E-07,32.17170715,40,112.6475983,100,-0.054210056,-0.010002985,0.255382419,-0.264294207,143.770874,26.4206562,0,0,99,0,200,0,0,0,99,0,200,0,-0.835940838,-2.99E-06,-3.344631195,-7.99E-05,137.5008698,26.67001152,0,0,99.00499725,0,200,0,0,0,0,0,0,26.78819656,0,0,0,0,0,26.78819656,-0.400000006,0.02,-0.100000001,0,0,-66.30000305,0.02,-3.299999952,0.090000004,-27.09999847,24.02819633,0,0.02,3.300000191,-0.059999999,-99,19.8381958,29.10819626,100,-0.045798328,0,0,26.82291794,0,26.82291794,1,26.82291794,0.297028959,53.94583511,2,27.12291718,-0.346529365,80.71875763,3,26.77292252,-1.13E-05,107.4916687,4,26.77291107,7.63E-06,134.2645874,5,26.7729187,0.010951981,18.77604294,0.699999988,26.82291794,99,0,0,0,0,0
1185.223061,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.8911438,150,0.114237227,-0.000837968,1.18E-05,-1.47E-07,0,0,180.5971375,0,0,0,0,0,0,0,0,-0.16659908,26.80555534,-100,116.6600037,0,5.39604044,-0.005384445,5.25E-05,9.52E-07,137.4200134,0,-5.630403996,0.00288868,-2.10E-05,-8.21E-07,123.7099915,0,1.869694352,-0.000859595,8.80E-06,-2.00E-08,126.1099854,0,-1.643507719,-0.000714462,3.30E-08,-8.20E-08,0.113949627,-0.000748174,1.13E-05,-2.48E-07,7.97E-08,1.94E-07,29.46479607,40,109.4156876,100,-0.000671363,-0.010002985,0.255382419,-0.263950616,136.8288116,26.38630867,-0.845711172,-2.99E-06,-3.34963131,-7.96E-05,137.4782257,26.59261513,0,0,99,0,200,0,0,-0.010002985,-2.29462719,-0.437128574,132.9512634,43.69836044,-0.006716698,-0.040002957,2.205389977,-0.547232628,143.9240265,13.67250729,0,0,0,0,0,26.80555725,0,0,0,0,0,26.80555725,-0.300000012,0.02,-0.100000001,-0.200000018,0.01,-66.09999847,0.02,-3.399999857,0.059999999,-27.39999962,24.03555679,0.100000001,0.02,3.299999952,-0.029999999,-99.40000153,19.88555717,29.09555626,100,-0.058122486,0,0,26.80555534,0,26.80555534,1,26.80555534,0.297028959,53.91110992,2,27.10555458,-0.346535027,80.66666412,3,26.7555542,-7.55E-06,107.4222107,4,26.75554657,7.63E-06,134.1777649,5,26.7555542,-0.018049406,18.76388931,0.699999988,26.80555534,99,0,0,0,0,0
1185.366618,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.91376877,150,0.110402234,-0.000646176,1.18E-05,-1.21E-07,0,0,173.1768341,0,0,0,0,0,0,0,0,-0.048999075,26.78819466,-100,142.2999878,0,5.384878159,-0.00519371,5.63E-05,4.54E-07,161.0899963,0,-5.636507034,0.002343178,-2.48E-05,-4.84E-07,148.769989,0,1.914693832,-0.001234505,2.07E-06,1.98E-07,150.9700012,0,-1.653302193,-0.000881545,6.00E-06,-1.40E-07,0.129613459,-0.000950809,1.06E-05,-1.80E-07,7.59E-08,1.70E-07,24.12792015,40,113.1389923,100,-0.022319306,-0.010002985,0.155382037,-0.263781875,143.4486847,26.36944199,2.43E-05,-2.99E-06,-2.399627686,-0.000168903,143.3906555,56.40378189,0,0,99,0,200,0,-0.887224555,-2.99E-06,-3.444631577,-7.93E-05,137.4052734,26.48200226,7.04E-05,-0.040002957,2.205389977,-0.734190404,146.8296509,18.34361267,0,0,0,0,0,26.84027863,0,0,0,0,0,26.82291794,-0.300000012,0.02,0,0.099999994,0.050000001,-65.59999847,0.02,-3.399999857,0.079999998,-27.69999886,24.09027863,0,0.02,3.400000095,0.050000001,-100.5,19.92027855,29.09027863,100,-0.085838735,0,0,26.78819466,0,26.78819466,1,26.78819466,0.297028959,53.87638855,2,27.08819389,-0.346531272,80.61458588,3,26.73819733,0,107.3527832,4,26.73819733,7.63E-06,134.0909882,5,26.73820496,-0.019967739,18.75173569,0.699999988,26.78819466,99,0,0,0,0,0
1185.508404,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.90246201,150,0.13114658,-0.001058674,1.02E-05,-4.72E-08,0,0,182.6786804,0,0,0,0,0,0,0,0,-0.186199084,26.85763931,-100,137.9500122,0,5.395509243,-0.004612923,6.10E-05,6.48E-07,155.1000061,0,-5.61443758,0.003193855,-3.15E-05,-7.10E-07,144.0400085,0,1.916689873,-0.001747212,3.18E-06,2.59E-07,146.1000061,0,-1.651605964,-0.00055549,5.85E-06,-1.41E-07,0.132610857,-0.001039054,1.05E-05,-1.35E-07,9.34E-08,1.36E-07,21.44519424,40,122.3351898,100,0,-0.010002985,0.255382419,-0.265579641,132.843277,26.54915619,-0.00702389,-0.010002985,-2.349627495,-0.561492026,144.8914948,56.1305809,0,0,99,0,200,0,-0.79850781,-0.010002985,-3.344631195,-0.265102744,137.4130249,26.50148201,0,0,99.00499725,0,200,0,0,0,0,0,0,26.82291794,0,0,0,0,0,26.82291794,-0.300000012,0.02,0.100000001,-0.799999952,-0.079999998,-65.20000458,0.02,-3.299999952,0.029999999,-28.29999924,24.11291885,0,0.02,3.199999809,-0.129999995,-101.3000031,19.92291832,29.04291725,100,0.097086109,0,0,26.85763931,0,26.85763931,1,26.85763931,-0.297028959,53.41527939,2,26.55764008,-3.78E-06,79.97291565,3,26.55763626,3.78E-06,106.5305557,4,26.55764008,0,133.0881958,5,26.55764008,-0.002158251,18.80034637,0.699999988,26.85763931,99,0,0,0,0,0
1185.654069,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.90246201,150,0.137013599,-0.001111786,1.12E-05,2.40E-08,0,0,184.1608887,0,0,0,0,0,0,0,0,-0.176399082,26.82291794,-100,132.6199951,0,5.438011169,-0.001517296,6.39E-05,3.93E-07,148.2000122,0,-5.593557358,0.003599167,-3.81E-05,-5.74E-07,138.2600098,0,1.928961277,-0.002147888,6.02E-06,3.01E-07,140.1700134,0,-1.652090192,-0.000350064,5.53E-06,-1.26E-07,0.137916505,-0.001145806,1.08E-05,-1.01E-07,1.26E-07,1.29E-07,18.11745071,40,127.1564941,100,-0.02390855,-0.010002985,0.205382228,-0.263177782,140.7929993,26.30904961,-0.023009952,-0.010002985,-2.399627686,-0.558702886,147.3668518,55.85176086,0,0,99,0,200,0,-0.747440279,-0.010002985,-3.444631577,-0.265005738,137.3289795,26.49178505,0,0,99.00499725,0,200,0,0,0,0,0,0,26.82291794,0,0,0,0,0,26.82291794,-0.300000012,0.02,0,0.099999994,0.039999999,-65.09999847,0.02,-3.500000238,0.029999999,-28.5,24.10291862,0,0.02,3.599999905,0.07,-102.5,19.92291832,29.01291847,100,-0.009545851,0,0,26.82291794,0,26.82291794,1,26.82291794,0.297028959,53.94583511,2,27.12291718,-0.346529365,80.71875763,3,26.77292252,-1.13E-05,107.4916687,4,26.77291107,7.63E-06,134.2645874,5,26.7729187,0.001484997,18.77604294,0.699999988,26.82291794,99,0,0,0,0,0
1185.79002,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.87981415,150,0.133346364,-0.001059464,1.03E-05,2.92E-08,0,0,189.5323029,0,0,0,0,0,0,0,0,-0.127399072,26.80555534,-100,159.1900024,0,5.467973232,-0.001169205,6.77E-05,1.22E-07,173.3200073,0,-5.562745571,0.004087448,-4.48E-05,-3.60E-07,164.3599854,0,1.899181604,-0.001633064,1.65E-05,1.49E-07,166.1099854,0,-1.645842671,-0.00015907,2.09E-06,-8.49E-08,0.127347976,-0.00084425,1.06E-05,-9.23E-08,8.36E-08,1.76E-08,13.42734623,40,138.2750854,100,-0.045392677,-0.010002985,0.205382228,-0.263025492,143.5727386,26.29382896,0,-0.010002985,-2.449627876,-0.507648706,147.5013275,50.74803925,0,0,99,0,200,0,-0.738322496,-0.010002985,-3.444631577,-0.264800251,137.3090057,26.4712429,0,0,99.00499725,0,200,0,0,0,0,0,0,26.78819656,0,0,0,0,0,26.80555725,-0.300000012,0.02,-0.200000003,-0.800000012,-0.039999999,-64.70000458,0.02,-3.299999952,0.039999999,-29,24.03819656,0,0.02,3.600000143,0.159999996,-102.8000031,19.89819527,28.94819641,100,-0.048925076,0,0,26.80555534,0,26.80555534,1,26.80555534,0.297028959,53.91110992,2,27.10555458,-0.346535027,80.66666412,3,26.7555542,-7.55E-06,107.4222107,4,26.75554657,7.63E-06,134.1777649,5,26.7555542,0.004253522,18.76388931,0.699999988,26.80555534,99,0,0,0,0,0
1185.933881,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.86845779,150,0.124808639,-0.000920337,1.05E-05,2.75E-08,0,0,192.6262665,0,0,0,0,0,0,0,0,-0.107799083,26.78819466,-100,155.7099915,0,5.445456028,-0.002654076,6.96E-05,1.34E-07,167.6900024,0,-5.530119419,0.004536629,-4.96E-05,-3.84E-07,160.4700012,0,1.89749229,-0.001551096,2.08E-05,1.61E-07,162.0799866,0,-1.638096213,-0.000636663,-1.79E-06,-9.88E-08,0.129337192,-0.00104076,9.88E-06,-9.22E-08,7.34E-08,2.19E-08,10.10647774,40,143.3150787,100,-0.015795147,-0.010002985,0.255382419,-0.262327164,140.6894073,26.22401619,-0.001780662,-0.010002985,-2.449627876,-0.467847705,146.8914642,46.76925659,0,0,99,0,200,0,-0.749879122,-0.010002985,-3.444631577,-0.263795137,137.213089,26.37076569,0,0,99.00499725,0,200,0,0,0,0,0,0,26.78819656,0,0,0,0,0,26.78819656,-0.300000012,0.02,-0.100000001,-0.099999994,0.050000001,-64.40000153,0.02,-3.300000191,0.059999999,-29.19999886,24.05819511,0,0.050000001,4.900000095,0.579999983,-105.1000061,19.89819527,28.93819618,100,-0.059925016,0,0,26.78819466,0,26.78819466,1,26.78819466,0.297028959,53.87638855,2,27.08819389,-0.346531272,80.61458588,3,26.73819733,0,107.3527832,4,26.73819733,7.63E-06,134.0909882,5,26.73820496,-0.014793349,18.75173569,0.699999988,26.78819466,99,0,0,0,0,0
1186.086822,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.87981415,150,0.132831186,-0.001280269,9.64E-06,6.91E-08,0,0,195.3562469,0,0,0,0,0,0,0,0,-0.284199089,26.78819466,-100,149.4400024,0,5.437626362,-0.001785278,6.68E-05,-7.92E-08,160.2900085,0,-5.53422451,0.001904488,-4.96E-05,-1.23E-07,153.7900085,0,1.895582795,-0.001987827,2.33E-05,1.74E-07,155.2600098,0,-1.633973598,-0.001257811,-4.13E-06,-5.61E-08,0.130883172,-0.001545873,8.79E-06,-9.15E-08,9.23E-08,5.23E-08,5.391754627,40,145.8755798,100,-0.015795147,-0.010002985,0.255382419,-0.262320846,140.6667938,26.22338486,-0.004786999,-0.010002985,-2.449627876,-0.46643573,147.6522827,46.62810516,0,0,99,0,200,0,-0.749879122,-0.010002985,-3.394631386,-0.263495088,137.1961823,26.34077072,0,0,99.00499725,0,200,0,0,0,0,0,0,26.78819656,0,0,0,0,0,26.78819656,-0.300000012,0.02,-0.100000001,0.400000006,-0.02,-63.79999924,0.02,-3.399999857,0.029999999,-29.79999924,24.06819534,-0.100000001,0.050000001,5.5,0.349999994,-106.4000015,19.91819572,28.87819481,100,-0.045543011,0,0,26.78819466,0,26.78819466,1,26.78819466,0.297028959,53.87638855,2,27.08819389,-0.346531272,80.61458588,3,26.73819733,0,107.3527832,4,26.73819733,7.63E-06,134.0909882,5,26.73820496,-0.017493136,18.75173569,0.699999988,26.78819466,99,0,0,0,0,0
1186.225167,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,36.87981415,150,0.124244742,-0.001686816,8.82E-06,7.10E-08,0,0,184.9758301,0,0,0,0,0,0,0,0,-0.068599075,26.80555534,-100,142.8900146,0,5.434499264,-0.000904083,6.48E-05,-1.74E-07,152.2399902,0,-5.529876232,0.001104355,-4.86E-05,-1.58E-08,146.8699951,0,1.890460253,-0.001963306,2.39E-05,9.65E-08,148.2200012,0,-1.644582987,-0.001614543,-2.85E-06,6.86E-09,0.123159796,-0.00173271,8.71E-06,-8.57E-08,8.02E-08,4.71E-08,2.071719646,40,140.6510925,100,0.000150218,-0.010002985,0.305382609,-0.265228629,132.5073242,26.5140667,4.12E-05,-0.010002985,-2.449627876,-0.420166343,147.8647766,42.00270081,0,0,99,0,200,0,-0.746707559,-0.010002985,-3.394631386,-0.262627035,137.0960846,26.25399399,0,0,99.00499725,0,200,0,0,0,0,0,0,26.78819656,0,0,0,0,0,26.78819656,-0.300000012,0.02,-0.100000001,0.400000006,-0.02,-63.79999924,0.02,-3.5,0.01,-30,24.05819511,-0.200000003,0.02,3.300000191,-0.219999999,-107.3000031,19.84819603,28.87819481,100,0.035359517,0,0,26.80555534,0,26.80555534,1,26.80555534,0.297028959,53.91110992,2,27.10555458,-0.346535027,80.66666412,3,26.7555542,-7.55E-06,107.4222107,4,26.75554657,7.63E-06,134.1777649,5,26.7555542,-0.014103938,18.76388931,0.699999988,26.80555534,99,0,0,0,0,0
