timestamps,VbINP_IVPresent_flg,VeAGSM_ConftPathValid_enum,VeINP_IVClass,VfAGSM_1ConftPathLength_m,VfAGSM_1ConftPathTypC3_co,VfAGSM_2ConftPathLength_m,VfAGSM_2ConftPathTypC3_co,VfAGSM_3ConftPathLength_m,VfAGSM_3ConftPathTypC3_co,VfAGSM_ConftPathTypC0_m,VfAGSM_ConftPathTypC1_rad,VfAGSM_ConftPathTypC2_co,VfAGSM_LHLaneMkr0C0_m,VfAGSM_LHLaneMkr0C1_rad,VfAGSM_LHLaneMkr0C2_co,VfAGSM_LHLaneMkr0C3_co,VfAGSM_LHLaneMkr0EdRange_m,VfAGSM_LHLaneMkr0StRange_m,VfAGSM_LHLaneMkr1C0_m,VfAGSM_LHLaneMkr1C1_rad,VfAGSM_LHLaneMkr1C2_co,VfAGSM_LHLaneMkr1C3_co,VfAGSM_LHLaneMkr1EdRange_m,VfAGSM_LHLaneMkr1StRange_m,VfAGSM_VehicleSpd_mps,VfINP_IVAcc_mpss,VfINP_IVHeading_rad,VfINP_IVLaDis_m,VfINP_IVLaSpd_mps,VfINP_IVLgDis_m,VfINP_IVV_mps
64.40395578,0,1,0,38.09972382,-8.53E-06,40,-2.15E-06,56.70000076,-1.97E-06,0.500351131,0.00999103,-0.000326151,-2.039124489,-0.011911392,0.000392914,7.21E-06,53.36999512,0,1.075446486,-0.01556778,0.000441551,7.30E-06,67.6000061,0,15.15625095,0,0,0.005,0,198.5,0
64.43189257,0,1,0,37.72168732,-8.65E-06,40,-2.22E-06,57.14190674,-1.97E-06,0.504309654,0.009937244,-0.000335753,-2.044136524,-0.011571884,0.000401497,7.21E-06,53.36999512,0,1.068883061,-0.01518631,0.000451088,7.30E-06,67.6000061,0,15.12152863,0,0,0.005,0,198.5,0
64.4598999,0,1,0,37.34408188,-8.75E-06,40,-2.29E-06,57.5838089,-1.97E-06,0.507613003,0.009863397,-0.000345631,-2.048954248,-0.011104584,0.000411034,7.21E-06,53.36999512,0,1.062538862,-0.014676094,0.000460625,7.30E-06,67.6000061,0,15.10416698,0,0,0.005,0,198.5,0
64.48574514,0,1,0,36.96734619,-8.83E-06,40,-2.35E-06,58.02570724,-1.97E-06,0.511297762,0.009734168,-0.000355595,-2.048954248,-0.011104584,0.000411034,7.21E-06,53.36999512,0,1.062538862,-0.014676094,0.000460625,7.30E-06,67.6000061,0,15.06944561,0,0,0.005,0,198.5,0
64.51569957,0,1,0,36.59147644,-8.82E-06,40,-2.39E-06,58.27680588,-1.97E-06,0.505492687,0.010046273,-0.000363733,-2.033170938,-0.013217926,0.000408173,7.34E-06,64.47000122,0,1.080870271,-0.015650749,0.000473976,7.65E-06,65.48001099,0,15.03472328,0,0,0.005,0,198.5,0
64.54257786,0,1,0,36.21691132,-8.84E-06,40,-2.42E-06,58.67910767,-1.97E-06,0.506074309,0.010173688,-0.000372768,-2.038487196,-0.012881279,0.000417709,7.34E-06,64.47000122,0,1.074574232,-0.015259743,0.000483513,7.65E-06,65.48001099,0,14.98263931,0,0,0.005,0,198.5,0
64.57370834,0,1,0,35.84321213,-8.89E-06,40,-2.45E-06,59.08140182,-1.97E-06,0.508512974,0.010215496,-0.000382259,-2.04383564,-0.012525558,0.000426292,7.34E-06,64.47000122,0,1.068236232,-0.014848709,0.00049305,7.65E-06,65.48001099,0,14.87847328,0,0,0.005,0,198.5,0
64.59746948,0,1,0,35.47124863,-8.94E-06,40,-2.48E-06,59.48370361,-1.97E-06,0.511482179,0.010165598,-0.000392041,-2.049032688,-0.012162209,0.000435829,7.34E-06,64.47000122,0,1.062073112,-0.014429092,0.000502586,7.65E-06,65.48001099,0,14.87847328,0,0,0.005,0,198.5,0
64.62655187,0,1,0,35.09928513,-9.29E-06,40,-2.55E-06,59.96970367,-1.97E-06,0.499812126,0.010128712,-0.000404349,-2.025833607,-0.013519287,0.000454903,8.79E-06,66.41000366,0,1.06216979,-0.01606369,0.000534058,8.95E-06,63.76000977,0,14.84375095,0,0,0.005,0,198.5,0
64.65252211,0,1,0,34.72819138,-9.57E-06,40,-2.63E-06,59.86260223,-1.97E-06,0.503579438,0.010134597,-0.000416284,-2.031190634,-0.013149261,0.000465393,8.79E-06,66.41000366,0,1.055803418,-0.015629768,0.000544548,8.95E-06,63.76000977,0,14.7743063,0,0,0.005,0,198.5,0
64.68129848,0,1,0,33.98991013,-9.97E-06,40,-2.78E-06,59.64840698,-1.97E-06,0.512141049,0.010160228,-0.000439552,-2.036575079,-0.012787819,0.000476837,8.79E-06,66.41000366,0,1.049403071,-0.015202522,0.000555992,8.95E-06,63.76000977,0,14.75694561,0,0,0.005,0,198.5,0
64.70936083,0,1,0,33.62098694,-1.01E-05,40,-2.86E-06,59.54130936,-1.97E-06,0.515981793,0.010109374,-0.000451184,-2.036575079,-0.012787819,0.000476837,8.79E-06,66.41000366,0,1.049403071,-0.015202522,0.000555992,8.95E-06,63.76000977,0,14.75694561,0,0,0.005,0,198.5,0
64.73618511,0,1,0,33.25292969,-1.06E-05,40,-3.04E-06,59.28300858,-1.97E-06,0.507261872,0.01005304,-0.000466445,-2.024075985,-0.014592171,0.000505447,1.04E-05,64.73001099,0,1.054817319,-0.017121315,0.000594139,1.08E-05,63.67001343,0,14.72222328,0,0,0.005,0,198.5,0
64.76513349,0,1,0,32.88530731,-1.10E-05,40,-3.21E-06,59.21550751,-1.97E-06,0.512149632,0.010097132,-0.00048088,-2.024075985,-0.014592171,0.000505447,1.04E-05,64.73001099,0,1.054817319,-0.017121315,0.000594139,1.08E-05,63.67001343,0,14.70486164,0,0,0.005,0,198.5,0
64.79606497,0,1,0,32.5328064,-1.13E-05,40,-3.38E-06,59.14801025,-1.97E-06,0.516832292,0.010164009,-0.000494384,-2.029809237,-0.014183998,0.000517845,1.04E-05,64.73001099,0,1.048090577,-0.016641617,0.000607491,1.08E-05,63.67001343,0,14.68750095,0,0,0.005,0,198.5,0
64.82002011,0,1,0,32.16605377,-1.16E-05,40,-3.53E-06,59.08050537,-1.97E-06,0.521171987,0.010192967,-0.000508215,-2.035560846,-0.013751984,0.000530243,1.04E-05,64.73001099,0,1.04134202,-0.016136169,0.000620842,1.08E-05,63.67001343,0,14.67013931,0,0,0.005,0,198.5,0
64.85012855,0,1,0,31.80103683,-1.17E-05,40,-3.51E-06,58.85190964,-1.97E-06,0.522379041,0.01024211,-0.000521549,-2.04640913,-0.01282692,0.000555992,1.04E-05,56.76998901,0,1.041253924,-0.016568184,0.000653267,1.14E-05,62.94000244,0,14.60069561,0,0,0.005,0,198.5,0
64.87740586,0,1,0,31.42141914,-1.19E-05,40,-3.50E-06,58.53960419,-1.97E-06,0.525401115,0.010191834,-0.000535724,-2.051373005,-0.01232338,0.00056839,1.04E-05,56.76998901,0,1.034828782,-0.015987396,0.000666618,1.14E-05,62.94000244,0,14.56597328,0,0,0.005,0,198.5,0
64.90388312,0,1,0,30.70812035,-1.22E-05,40,-3.53E-06,57.91500854,-1.97E-06,0.531682432,0.009941285,-0.000563025,-2.05631566,-0.011853218,0.000581741,1.04E-05,56.76998901,0,1.028404832,-0.015436172,0.000680923,1.14E-05,62.94000244,0,14.54861164,0,0,0.005,0,198.5,0
64.93079741,0,1,0,30.3448391,-1.23E-05,40,-3.57E-06,57.60270309,-1.97E-06,0.535152674,0.009723292,-0.000577057,-2.05631566,-0.011853218,0.000581741,1.04E-05,56.76998901,0,1.028404832,-0.015436172,0.000680923,1.14E-05,62.94000244,0,14.53125095,0,0,0.005,0,198.5,0
64.95878975,0,1,0,29.98242569,-1.31E-05,40,-4.15E-06,57.67830276,-1.97E-06,0.52570802,0.009430301,-0.000597758,-2.047142506,-0.014058113,0.000613213,1.28E-05,61.89001465,0,1.035503507,-0.016798019,0.0007267,1.36E-05,67.25,0,14.49652863,0,0,0.005,0,198.5,0
64.98778413,0,1,0,29.62088013,-1.36E-05,40,-4.56E-06,57.90510178,-1.97E-06,0.531837881,0.009331914,-0.000616466,-2.047142506,-0.014058113,0.000613213,1.28E-05,61.89001465,0,1.035503507,-0.016798019,0.0007267,1.36E-05,67.25,0,14.4618063,0,0,0.005,0,198.5,0
65.01462141,0,1,0,29.25976944,-1.39E-05,40,-4.89E-06,58.1319046,-1.97E-06,0.537118733,0.009278167,-0.000634306,-2.052747965,-0.013491631,0.000628471,1.28E-05,61.89001465,0,1.028802514,-0.016138077,0.000743866,1.36E-05,67.25,0,14.44444466,0,0,0.005,0,198.5,0
65.0415647,0,1,0,28.8995266,-1.42E-05,40,-5.18E-06,58.35870361,-1.97E-06,0.541553259,0.009225433,-0.000651645,-2.0579319,-0.012993813,0.00064373,1.28E-05,61.89001465,0,1.02260077,-0.015548706,0.000760078,1.36E-05,67.25,0,14.40972328,0,0,0.005,0,198.5,0
65.07000806,0,1,0,28.53928375,-1.54E-05,40,-5.88E-06,58.17510223,-1.97E-06,0.537039042,0.008477277,-0.000679909,-2.061562777,-0.014732361,0.000676155,1.71E-05,62.69000244,0,1.027767181,-0.018336296,0.000797272,1.68E-05,61.79998779,0,14.40972328,0,0,0.005,0,198.5,0
65.09943747,0,1,0,28.17947388,-1.62E-05,40,-6.46E-06,58.15259933,-1.97E-06,0.548132777,0.008210889,-0.000705056,-2.072995663,-0.013607979,0.000717163,1.71E-05,62.69000244,0,1.013507366,-0.017016411,0.00083828,1.68E-05,61.79998779,0,14.35763931,0,0,0.005,0,198.5,0
65.12704779,0,1,0,27.82053375,-1.69E-05,40,-6.97E-06,58.13010406,-1.97E-06,0.556414127,0.008171602,-0.000728456,-2.078174591,-0.01304245,0.00073719,1.71E-05,62.69000244,0,1.007022262,-0.016357422,0.000857353,1.68E-05,61.79998779,0,14.32291698,0,0,0.005,0,198.5,0
65.15401908,0,1,0,27.46246147,-1.73E-05,40,-7.43E-06,58.10760498,-1.97E-06,0.562211335,0.008197051,-0.000750797,-2.078174591,-0.01304245,0.00073719,1.71E-05,62.69000244,0,1.007022262,-0.016357422,0.000857353,1.68E-05,61.79998779,0,14.28819466,0,0,0.005,0,198.5,0
65.18283445,0,1,0,26.7484684,-1.89E-05,40,-8.32E-06,57.99510574,-1.97E-06,0.5344854,0.007780886,-0.000804605,-2.029839993,-0.015490532,0.000794411,2.07E-05,61.94000244,0,1.028137684,-0.021469116,0.000940323,2.22E-05,59.79000854,0,14.27083397,0,0,0.005,0,198.5,0
65.2089247,0,1,0,26.39256477,-2.00E-05,40,-8.89E-06,57.51720428,-1.97E-06,0.531594753,0.007673039,-0.000836194,-2.027554512,-0.015657425,0.000825882,2.15E-05,61.94000244,0,1.034912109,-0.02147007,0.00097084,2.27E-05,59.79000854,0,14.23611164,0,0,0.005,0,198.5,0
65.23573898,0,1,0,26.03666115,-2.10E-05,40,-9.52E-06,57.03929901,-1.97E-06,0.537262499,0.007825537,-0.000867241,-2.029794216,-0.015885353,0.000855446,2.21E-05,61.94000244,0,1.032217264,-0.021697998,0.001002312,2.32E-05,59.79000854,0,14.23611164,0,0,0.005,0,198.5,0
65.26269127,0,1,0,25.6811924,-2.18E-05,40,-1.01E-05,56.56140137,-1.97E-06,0.5437029,0.008062107,-0.000896994,-2.029794216,-0.015885353,0.000855446,2.21E-05,61.94000244,0,1.032217264,-0.021697998,0.001002312,2.32E-05,59.79000854,0,14.21875095,0,0,0.005,0,198.5,0
65.29156965,0,1,0,25.32659149,-2.21E-05,40,-1.09E-05,56.28869629,-1.97E-06,0.565596104,0.008466856,-0.000922021,-2.057509422,-0.014592171,0.000863075,2.14E-05,64.22000122,0,1.000907421,-0.017348289,0.000995636,2.07E-05,63.01000977,0,14.18402863,0,0,0.005,0,198.5,0
65.31756189,0,1,0,24.97285843,-2.24E-05,40,-1.16E-05,56.42640305,-1.97E-06,0.562259138,0.008864315,-0.000947768,-2.052341938,-0.015617371,0.000889778,2.18E-05,64.22000122,0,1.010997772,-0.018176079,0.001028061,2.15E-05,63.01000977,0,14.1493063,0,0,0.005,0,198.5,0
65.34646027,0,1,0,24.62042809,-2.28E-05,40,-1.24E-05,56.56409836,-1.97E-06,0.558148503,0.009133724,-0.000974372,-2.049945593,-0.015874863,0.000916481,2.21E-05,64.22000122,0,1.01244998,-0.018285751,0.001060486,2.22E-05,63.01000977,0,14.09722328,0,0,0.005,0,198.5,0
65.37653271,0,1,0,24.26843071,-2.32E-05,40,-1.31E-05,56.7018013,-1.97E-06,0.555796206,0.009328092,-0.001001432,-2.073515177,-0.013548851,0.000948906,1.93E-05,62.54000854,0,0.982887268,-0.013379097,0.001081467,1.90E-05,60.32998657,0,14.06250095,0,0,0.005,0,198.5,0
65.40242795,0,1,0,23.56530571,-2.26E-05,40,-1.35E-05,56.67480469,-1.97E-06,0.570177615,0.010150425,-0.001039256,-2.069363594,-0.014034271,0.00097847,2.04E-05,62.54000854,0,0.977979422,-0.012911797,0.001111984,1.99E-05,60.32998657,0,14.06250095,0,0,0.005,0,198.5,0
65.43028359,0,1,0,23.21461105,-2.27E-05,40,-1.38E-05,56.72880173,-1.97E-06,0.565543473,0.009920603,-0.001062948,-2.067687273,-0.014167786,0.00100708,2.09E-05,62.54000854,0,0.978042603,-0.012911797,0.001142502,2.04E-05,60.32998657,0,14.02777863,0,0,0.005,0,198.5,0
65.45922578,0,1,0,22.86435127,-2.28E-05,40,-1.41E-05,56.78279877,-1.97E-06,0.565218508,0.009569203,-0.001087808,-2.068408966,-0.014173508,0.00103569,2.13E-05,62.54000854,0,0.975226641,-0.012620926,0.001173019,2.09E-05,60.32998657,0,14.01041698,0,0,0.005,0,198.5,0
65.48916599,0,1,0,22.51495934,-2.29E-05,40,-1.44E-05,56.83680344,-1.97E-06,0.567536175,0.009168817,-0.00111258,-2.068408966,-0.014173508,0.00103569,2.13E-05,62.54000854,0,0.975226641,-0.012620926,0.001173019,2.09E-05,60.32998657,0,13.97569466,0,0,0.005,0,198.5,0
65.51821619,0,1,0,22.17996025,-2.22E-05,40,-1.42E-05,56.8044014,-1.97E-06,0.595568299,0.009731635,-0.001124463,-2.099844217,-0.011300087,0.001029968,1.67E-05,61.57998657,0,0.953249693,-0.008878708,0.001161575,1.79E-05,60.07000732,0,13.95833397,0,0,0.005,0,198.5,0
65.54852039,0,1,0,21.83143616,-2.17E-05,40,-1.41E-05,56.56680298,-1.97E-06,0.589934349,0.009721161,-0.001140757,-2.097533226,-0.012577057,0.001080513,1.80E-05,61.57998657,0,0.945119858,-0.007668495,0.00121212,1.84E-05,60.07000732,0,13.92361164,0,0,0.005,0,198.5,0
65.57315356,0,1,0,21.46942139,-2.15E-05,40,-1.41E-05,56.32920074,-1.97E-06,0.587403834,0.009227281,-0.001160818,-2.090789318,-0.011963844,0.001111984,1.89E-05,61.57998657,0,0.935747266,-0.006415367,0.001241684,1.90E-05,60.07000732,0,13.90625095,0,0,0.005,0,198.5,0
65.60008374,0,1,0,21.13567162,-2.15E-05,40,-1.42E-05,56.09160233,-1.97E-06,0.580179274,0.008247539,-0.001182822,-2.108919621,-0.005461693,0.001116753,1.74E-05,56.73001099,0,0.878469944,-0.001275063,0.001241684,1.83E-05,55.32000732,0,13.88888931,0,0,0.005,0,198.5,0
65.62906694,0,1,0,20.44296455,-2.19E-05,40,-1.42E-05,54.89459991,-1.97E-06,0.588036835,0.003651341,-0.001235979,-2.100736618,-0.003139496,0.001167297,2.11E-05,56.73001099,0,0.848333836,0.00094986,0.001273155,1.94E-05,55.32000732,0,13.81944466,0,0,0.005,0,198.5,0
65.65500712,0,1,0,20.44296455,-2.19E-05,40,-1.42E-05,54.89459991,-1.97E-06,0.588036835,0.003651341,-0.001235979,-2.093026161,-0.001709938,0.001193047,2.11E-05,56.73001099,0,0.848888397,0.001914978,0.001296043,1.94E-05,55.32000732,0,13.81944466,0,0,0.005,0,198.5,0
65.68076229,0,1,0,19.75242615,-2.25E-05,40,-1.45E-05,53.84879684,-1.97E-06,0.593961239,-0.000484989,-0.001291532,-2.086214304,0.00090313,0.001220703,2.11E-05,56.73001099,0,0.849820375,0.002898216,0.001318932,1.94E-05,55.32000732,0,13.80208397,0,0,0.005,0,198.5,0
65.70572446,0,1,0,19.40824127,-2.27E-05,40,-1.46E-05,53.32589722,-1.97E-06,0.59939909,-0.001992982,-0.00131711,-2.086214304,0.00090313,0.001220703,2.11E-05,56.73001099,0,0.849820375,0.002898216,0.001318932,1.94E-05,55.32000732,0,13.76736164,0,0,0.005,0,198.5,0
65.73266765,0,1,0,19.06492615,-2.22E-05,40,-1.42E-05,52.74359894,-1.97E-06,0.620954096,-0.002969775,-0.001334916,-2.080841541,-0.009002686,0.002278328,-7.04E-07,56.07000732,0,0.815419436,0.006257057,0.001319885,1.93E-05,54.55000305,0,13.73263931,0,0,0.005,0,198.5,0
65.76260085,0,1,0,18.72247887,-2.20E-05,40,-1.39E-05,52.24769974,-1.97E-06,0.614353597,-0.004452523,-0.001356169,-2.074475288,-0.007575035,0.002340317,-1.59E-06,56.07000732,0,0.811760426,0.007076263,0.001355171,2.08E-05,54.55000305,0,13.69791698,0,0,0.005,0,198.5,0
65.78954304,0,1,0,18.38089943,-2.20E-05,40,-1.37E-05,51.75180054,-1.97E-06,0.616214454,-0.00611548,-0.001380337,-2.07901907,-0.00428772,0.002336502,-1.59E-06,56.07000732,0,0.810441971,0.007630348,0.001429558,2.30E-05,54.55000305,0,13.66319466,0,0,0.005,0,198.5,0
65.81265619,0,1,0,18.03975296,-2.20E-05,40,-1.34E-05,51.25590134,-1.97E-06,0.618827224,-0.007548884,-0.001403667,-2.07901907,-0.00428772,0.002336502,-1.59E-06,56.07000732,0,0.810441971,0.007630348,0.001429558,2.30E-05,54.55000305,0,13.64583397,0,0,0.005,0,198.5,0
65.83944338,0,1,0,17.69947433,-2.19E-05,40,-1.36E-05,50.89590454,-1.97E-06,0.622472107,-0.008931329,-0.001425965,-2.097583055,-0.011219025,0.003056526,-1.21E-05,70.26998901,0,0.81780529,0.010645866,0.001396179,1.86E-05,57.57998657,0,13.61111164,0,0,0.005,0,198.5,0
65.86545555,0,1,0,17.35919571,-2.24E-05,40,-1.43E-05,50.97240448,-1.97E-06,0.619460225,-0.011029325,-0.001455474,-2.096109867,-0.009414673,0.003148079,-1.33E-05,70.26998901,0,0.815583467,0.010539055,0.001440048,2.13E-05,57.57998657,0,13.61111164,0,0,0.005,0,198.5,0
65.89439175,0,1,0,17.01935196,-2.34E-05,40,-1.56E-05,51.0489006,-1.97E-06,0.613438845,-0.013710042,-0.001492784,-2.099100828,-0.008163452,0.003178596,-1.36E-05,70.26998901,0,0.820381165,0.010012627,0.001498222,2.49E-05,57.57998657,0,13.59375095,0,0,0.005,0,198.5,0
65.91842291,0,1,0,16.68037605,-2.44E-05,40,-1.69E-05,51.12540054,-1.97E-06,0.621718884,-0.01580723,-0.001529764,-2.106164932,-0.007294655,0.003213882,-1.40E-05,70.26998901,0,0.823731422,0.010014534,0.001542091,2.63E-05,57.57998657,0,13.55902863,0,0,0.005,0,198.5,0
65.95240115,0,1,0,16.34183502,-2.51E-05,40,-1.79E-05,51.20189667,-1.97E-06,0.629650056,-0.017192237,-0.001563343,-1.963325858,-0.042059898,0.004364014,-2.60E-05,21.22000122,4.559997559,0.816101551,0.01568985,0.001473427,1.85E-05,58.83999634,0,13.50694466,0,0,0.005,0,198.5,0
65.98015033,0,1,0,15.68041229,-2.34E-05,40,-1.64E-05,51.64109421,-1.97E-06,0.62754041,-0.015176287,-0.00158604,-1.982293725,-0.038708687,0.00433445,-2.60E-05,20.83999634,4.179992676,0.825030327,0.015724182,0.001499176,1.88E-05,58.83999634,0,13.48958397,0,0,0.005,0,198.5,0
66.0051025,0,1,0,15.34317303,-2.32E-05,40,-1.63E-05,51.8903923,-1.97E-06,0.616362393,-0.015961753,-0.001606651,-2.054276705,-0.028806686,0.004276276,-2.60E-05,20.08999634,3.429992676,0.821273088,0.017799377,0.001556396,2.01E-05,58.83999634,0,13.48958397,0,0,0.005,0,198.5,0
66.03220169,0,1,0,15.00593376,-2.31E-05,40,-1.63E-05,52.1396904,-1.96E-06,0.667057216,-0.016340537,-0.001628173,-2.054276705,-0.028806686,0.004276276,-2.60E-05,20.08999634,3.429992676,0.821273088,0.017799377,0.001556396,2.01E-05,58.83999634,0,13.48958397,0,0,0.005,0,198.5,0
66.06198989,0,1,0,14.65565586,-2.25E-05,40,-1.60E-05,52.04969406,-1.97E-06,0.629300594,-0.016738622,-0.001642067,-2.16080451,-0.005754471,0.003080368,-1.16E-05,68.39001465,0,0.797294617,0.02234745,0.001533508,1.69E-05,55.07000732,0,13.47222328,0,0,0.005,0,198.5,0
66.09096309,0,1,0,14.33232212,-2.21E-05,40,-1.57E-05,51.8237915,-1.97E-06,0.621523023,-0.017829122,-0.001658196,-2.163845062,-0.004434586,0.003103256,-1.11E-05,68.39001465,0,0.792255402,0.023742676,0.001556396,1.75E-05,55.07000732,0,13.47222328,0,0,0.005,0,198.5,0
66.11699427,0,1,0,13.99551678,-2.19E-05,40,-1.55E-05,51.59789276,-1.97E-06,0.618337095,-0.01902169,-0.001676237,-2.166361332,-0.0029459,0.003117561,-1.08E-05,68.39001465,0,0.794155121,0.024636269,0.001577377,1.77E-05,55.07000732,0,13.47222328,0,0,0.005,0,198.5,0
66.14503646,0,1,0,13.6600132,-2.18E-05,40,-1.55E-05,51.37199783,-1.97E-06,0.612170637,-0.020423153,-0.001696708,-2.169338703,-0.001337051,0.003129005,-1.06E-05,68.39001465,0,0.799679756,0.025238991,0.001605034,1.85E-05,55.07000732,0,13.42013931,0,0,0.005,0,198.5,0
66.17774568,0,1,0,12.98900604,-2.14E-05,40,-1.52E-05,50.93549728,-1.97E-06,0.634113431,-0.022177741,-0.001733551,-2.188000917,0.001506805,0.003102303,-9.46E-06,63.20001221,0,0.821769238,0.026717186,0.001623154,1.78E-05,55.24000549,0,13.42013931,0,0,0.005,0,198.5,0
66.20680288,0,1,0,12.65350246,-2.13E-05,40,-1.52E-05,50.61149979,-1.97E-06,0.629608095,-0.02325145,-0.001754037,-2.192274332,0.003011703,0.003109932,-9.17E-06,63.20001221,0,0.83143425,0.026996613,0.001652718,1.89E-05,55.24000549,0,13.42013931,0,0,0.005,0,198.5,0
66.23462607,0,1,0,12.31799889,-2.13E-05,40,-1.53E-05,50.28749847,-1.97E-06,0.629022658,-0.024269262,-0.001775264,-2.196638107,0.004981995,0.003117561,-8.96E-06,63.20001221,0,0.841502905,0.02717495,0.00167942,1.94E-05,55.24000549,0,13.42013931,0,0,0.005,0,198.5,0
66.26157425,0,1,0,11.98379707,-2.09E-05,40,-1.45E-05,50.67990112,-1.97E-06,0.667566359,-0.023848504,-0.001790962,-2.196638107,0.004981995,0.003117561,-8.96E-06,63.20001221,0,0.841502905,0.02717495,0.00167942,1.94E-05,55.24000549,0,13.3680563,0,0,0.005,0,198.5,0
66.28671342,0,1,0,11.64872742,-2.08E-05,40,-1.04E-05,51.0993042,-1.52E-06,0.672979593,-0.023124941,-0.001823199,-2.209858418,0.007828712,0.003112793,-9.66E-06,63.5,0,0.833731174,0.029819489,0.001677513,1.81E-05,52.94000244,0,13.40277863,0,0,0.005,0,198.5,0
66.31352861,0,1,0,11.3145256,-2.09E-05,40,-8.23E-06,51.85800171,-1.27E-06,0.658309996,-0.023711685,-0.001854972,-2.220975161,0.009368896,0.003126144,-9.15E-06,63.5,0,0.849751472,0.028993607,0.001711845,1.98E-05,52.94000244,0,13.3680563,0,0,0.005,0,198.5,0
66.3414498,0,1,0,10.98075867,-2.16E-05,40,-8.41E-06,51.66630173,-1.17E-06,0.609906912,-0.026144627,-0.001891604,-2.225299358,0.01113224,0.003136635,-9.29E-06,63.5,0,0.856580019,0.028802872,0.001743317,2.08E-05,52.94000244,0,13.35069466,0,0,0.005,0,198.5,0
66.36935399,0,1,0,10.64699173,-2.22E-05,40,-8.89E-06,51.47460175,-1.11E-06,0.613725066,-0.02786277,-0.00192477,-2.229195118,0.012767792,0.003141403,-9.47E-06,63.5,0,0.861769438,0.028940201,0.001771927,2.13E-05,52.94000244,0,13.35069466,0,0,0.005,0,198.5,0
66.39946119,0,1,0,10.31365871,-2.17E-05,40,-8.44E-06,51.72930145,-1.11E-06,0.6585989,-0.027058404,-0.001936346,-2.229507923,0.016792297,0.003087044,-1.32E-05,60.57000732,0,0.859522343,0.033107758,0.001758575,1.67E-05,57.8999939,0,13.33333397,0,0,0.005,0,198.5,0
66.42723891,0,1,0,9.649162292,-2.15E-05,40,-9.24E-06,52.22340012,-1.14E-06,0.598679423,-0.027419358,-0.001972617,-2.236207485,0.017186165,0.0030756,-1.33E-05,60.57000732,0,0.923958778,0.030286789,0.001789093,1.75E-05,57.8999939,0,13.24652863,0,0,0.005,0,198.5,0
66.45431896,0,1,0,9.318432808,-2.15E-05,40,-9.83E-06,52.46279907,-1.15E-06,0.596427321,-0.027344838,-0.001991486,-2.236648798,0.018128395,0.003067017,-1.29E-05,60.57000732,0,0.922965288,0.029459,0.00181675,1.83E-05,57.8999939,0,13.22916698,0,0,0.005,0,198.5,0
66.48113498,0,1,0,9.001766205,-2.15E-05,40,-1.04E-05,52.70219803,-1.17E-06,0.588065624,-0.027231235,-0.002009098,-2.236648798,0.018128395,0.003067017,-1.29E-05,60.57000732,0,0.922965288,0.029459,0.00181675,1.83E-05,57.8999939,0,13.19444466,0,0,0.005,0,198.5,0
66.51406269,0,1,0,8.659613609,-2.04E-05,40,-8.95E-06,52.14419556,-1.18E-06,0.681356609,-0.024152905,-0.002006943,-2.194206238,0.024893761,0.003069878,-1.47E-05,60.57000732,0,0.859917164,0.033848763,0.001758575,9.50E-06,57,0,13.15972328,0,0,0.005,0,198.5,0
66.5452242,0,1,0,8.345029831,-1.98E-05,40,-7.93E-06,51.55919266,-1.18E-06,0.659163117,-0.02320395,-0.002012164,-2.212613583,0.026803017,0.00306797,-1.47E-05,60.57000732,0,0.857087135,0.035606384,0.00177002,9.66E-06,57,0,13.09027863,0,0,0.005,0,198.5,0
66.57794688,0,1,0,7.690949917,-1.92E-05,40,-6.39E-06,51.6608963,-1.16E-06,0.632284403,-0.024492625,-0.002042293,-2.229375124,0.024481773,0.002994537,-1.51E-05,60.57000732,0,0.870677948,0.036846161,0.001823425,1.28E-05,57,0,13.07291698,0,0,0.005,0,198.5,0
66.60289269,0,1,0,7.364995003,-1.87E-05,40,-4.98E-06,52.2899971,-1.19E-06,0.639538825,-0.023900222,-0.002049533,-2.203954697,0.020680428,0.002993584,-1.63E-05,59.92999268,0,0.845299721,0.041549683,0.001804352,9.06E-06,55.71000671,0,13.03819466,0,0,0.005,0,198.5,0
66.63099785,0,1,0,7.040342331,-1.86E-05,40,-4.93E-06,52.09289551,-1.19E-06,0.601109982,-0.025592962,-0.002067197,-2.197901964,0.019435883,0.002959251,-1.64E-05,59.92999268,0,0.875367641,0.039373398,0.001824379,1.02E-05,55.71000671,0,12.98611164,0,0,0.005,0,198.5,0
66.66177632,0,1,0,6.702703476,-1.85E-05,40,-4.89E-06,51.89579391,-1.20E-06,0.592125893,-0.026545813,-0.002083714,-2.192728996,0.018483162,0.002931595,-1.62E-05,59.92999268,0,0.898596287,0.037863731,0.001838684,1.05E-05,55.71000671,0,12.98611164,0,0,0.005,0,198.5,0
66.69071958,0,1,0,6.391036987,-1.84E-05,40,-4.89E-06,51.69869995,-1.21E-06,0.583088636,-0.026995886,-0.002097554,-2.186892748,0.017868996,0.002905846,-1.60E-05,59.92999268,0,0.921282291,0.036437988,0.001853943,1.08E-05,55.71000671,0,12.98611164,0,0,0.005,0,198.5,0
